id,url,recipe,average_ratingvalue,kcalories,protein,carbs,fat,saturates,fibre,sugar,salt,binned_serving,step,ingredient,cooktime,preptime,total_time,cate_Dinner,cate_Main.course,cate_Side.dish,cate_Snack,cate_Brunch,cate_Treat,cate_Soup.course,cate_Afternoon.tea,cate_Dessert,cate_Vegetable.course,cate_Supper,cate_Lunch,cate_Breakfast,cate_Cocktails,cate_Drink,cate_Buffet,cate_Starter,cate_Condiment,cate_Canapes,cate_Pasta.course,cate_Fish.Course,country_america,country_asia,country_europe,country_other,level_Easy,level_For the keen cook,level_Moderately easy
8401,http://www.bbcgoodfood.com/recipes/10765/two-bean-potato-and-tuna-salad,"Two bean, potato & tuna salad",4.785715,211,15,19,9,1,4,2,0.14,3,109,8,15,10,25,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8402,http://www.bbcgoodfood.com/recipes/udon-noodle-soup,Udon noodle soup,3.75,124,4,0,17,8,3,5,1.9,3,104,7,10,5,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8403,http://www.bbcgoodfood.com/recipes/2052/ultimate-apple-pie,Ultimate apple pie,4.46983,695,9,95,33,20,4,32,0.79,3,348,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8404,http://www.bbcgoodfood.com/recipes/lindseys-ultimate-chilli-con-carne,Ultimate chilli con carne,3.57143,555,51,12,29,9,4,4,1.9,3,287,22,120,75,195,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8405,http://www.bbcgoodfood.com/recipes/3092/ultimate-chocolate-cake,Ultimate chocolate cake,4.69706,541,6,55,35,20,2,40,0.51,4,363,15,90,40,130,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8406,http://www.bbcgoodfood.com/recipes/2745/ultimate-crme-brle-,Ultimate creme brulee ,4.84127,620,6,17,59,34,0,13,0.01,3,534,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8407,http://www.bbcgoodfood.com/recipes/1322/ultimate-crpes-suzette,Ultimate Crepes Suzette,3.6,373,6,40,19,10,1,22,0.46,3,376,13,0,12,12,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8408,http://www.bbcgoodfood.com/recipes/2239/ultimate-fish-cakes,Ultimate fish cakes,4.656715,359,29,36,12,2,2,3,0.7,3,447,18,0,30,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8409,http://www.bbcgoodfood.com/recipes/1669/ultimate-french-omelette,Ultimate French omelette,4.444445,396,24,0,33,14,0,0,0.95,1,285,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8410,http://www.bbcgoodfood.com/recipes/3253/ultimate-gratin-dauphinois,Ultimate Gratin Dauphinois,4.69531,384,7,27,28,18,2,0,0.27,3,238,8,60,30,90,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8411,http://www.bbcgoodfood.com/recipes/1937/ultimate-kedgeree,Ultimate kedgeree,3.725,714,41,67,33,11,1,0,4.42,3,349,16,35,10,45,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8412,http://www.bbcgoodfood.com/recipes/3482/ultimate-lemon-meringue-pie,Ultimate lemon meringue pie,4.62642,480,7,64,24,13,1,41,0.53,3,460,14,105,90,195,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8413,http://www.bbcgoodfood.com/recipes/1790/ultimate-macaroni-cheese,Ultimate macaroni cheese,4.435185,819,42,26,78,12,3,36,2.03,4,432,10,25,45,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8414,http://www.bbcgoodfood.com/recipes/2445/ultimate-meringue,Ultimate meringue,4.843405,210,2.1,31,9.6,6,0,30,0.12,4,292,3,30,0,30,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8415,http://www.bbcgoodfood.com/recipes/2957/ultimate-onion-tart,Ultimate onion tart,4.51087,623,10,35,50,26,3,0,0.59,3,105,7,60,15,75,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8416,http://www.bbcgoodfood.com/recipes/2053/ultimate-pizza-margherita,Ultimate pizza Margherita,4.258065,593,24,10,74,4,3,26,3,2,377,11,15,75,90,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8417,http://www.bbcgoodfood.com/recipes/2868/ultimate-quiche-lorraine,Ultimate quiche Lorraine,4.63172,525,12,18,45,25,1,0,1.21,3,397,9,45,30,75,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8418,http://www.bbcgoodfood.com/recipes/1956/ultimate-risotto-primavera,Ultimate risotto primavera,5,702,30,16,82,0,7,26,2,3,408,12,70,0,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8419,http://www.bbcgoodfood.com/recipes/1303/ultimate-roast-potatoes,Ultimate roast potatoes,4.815475,391,5,43,23,3,3,0,0.42,3,277,4,50,20,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8420,http://www.bbcgoodfood.com/recipes/1729/ultimate-scones,Ultimate scones,4.56818,262,5,42,9,6,1,5,0.9,3,361,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8422,http://www.bbcgoodfood.com/recipes/1052/ultimate-spaghetti-carbonara,Ultimate spaghetti carbonara,4.59292,655,31,16,66,0,3,32,2.02,3,384,8,15,20,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8423,http://www.bbcgoodfood.com/recipes/3682/ultimate-sticky-toffee-pudding,Ultimate sticky toffee pudding,4.87981,697,6,92,36,21,2,71,1.1,3,426,15,25,60,85,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8424,http://www.bbcgoodfood.com/recipes/ultimate-toad-hole-caramelised-onion-gravy,Ultimate toad-in-the-hole with caramelised onion gravy,4.583335,612,26,42,34,11,3,13,3,3,351,18,40,20,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8425,http://www.bbcgoodfood.com/recipes/1071/ultimate-toad-in-the-hole,Ultimate toad in the hole,3.03846,625,30,35,42,13,2,0,4.08,3,265,13,40,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8426,http://www.bbcgoodfood.com/recipes/1881/ultimate-vanilla-ice-cream,Ultimate vanilla ice cream,4.548385,269,21,12,18,15,0,3,0.1,3,479,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8427,http://www.bbcgoodfood.com/recipes/2174/unbelievably-easy-mince-pies,Unbelievably easy mince pies,4.574605,222,2,30,11,7,1,12,0.26,4,208,6,20,40,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8428,http://www.bbcgoodfood.com/recipes/3370/upsidedown-chicory-tart,Upside-down chicory tart,4.2,353,9,34,22,10,0,11,0.85,4,169,6,40,20,60,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8429,http://www.bbcgoodfood.com/recipes/694637/upsidedown-peach-sponge,Upside-down peach sponge,4,326,5,43,16,10,1,29,0.5,4,138,10,60,25,85,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8430,http://www.bbcgoodfood.com/recipes/6611/upsidedown-peaches-and-cream-cake,Upside-down peaches & cream cake,4.6,658,7,64,43,26,1,45,0.94,3,137,11,20,35,55,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8431,http://www.bbcgoodfood.com/recipes/4605/upsidedown-sticky-apricot-cake,Upside-down sticky apricot cake,2.86111,552,9,66,30,14,3,39,0.62,4,153,10,40,20,60,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8432,http://www.bbcgoodfood.com/recipes/1834/ursulas-pumpkin-pasta,Ursula's pumpkin pasta,4.333335,634,34,17,60,0,4,26,1.1,3,172,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8434,http://www.bbcgoodfood.com/recipes/1369645/vanilla-and-pomegranate-cake,Vanilla & pomegranate cake,3.25,475,6,64,24,14,1,42,0.55,3,152,11,50,20,70,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8435,http://www.bbcgoodfood.com/recipes/vanilla-poppy-seed-swirl-cake,Vanilla & poppy seed swirl cake,5,506,11,52,35,15,1,22,1,3,378,13,40,50,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8436,http://www.bbcgoodfood.com/recipes/vanilla-cherry-pie,Vanilla cherry pie,2.5,632,7,85,28,17,3,42,0.6,3,463,12,60,40,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8437,http://www.bbcgoodfood.com/recipes/vanilla-chick-biscuit-pops,Vanilla chick biscuit pops,5,240,2,28,13,9,1,20,0,4,304,13,7,15,22,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8439,http://www.bbcgoodfood.com/recipes/1133643/vanilla-custard,Vanilla custard,4.84375,228,8,31,9,3,0,24,0.17,3,70,5,15,10,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8440,http://www.bbcgoodfood.com/recipes/2970683/vanilla-custard-slices,Vanilla custard slices,5,658,10,62,41,21,0,29,0.7,3,473,11,75,50,125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8441,http://www.bbcgoodfood.com/recipes/11758/vanilla-jellies-with-apricot-and-raspberry-compote,Vanilla jellies with apricot & raspberry compote,4.88889,221,12,40,3,2,4,40,0.23,3,145,7,5,25,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8442,http://www.bbcgoodfood.com/recipes/757639/vanilla-panna-cotta-with-caramelised-orange,Vanilla panna cotta with caramelised orange,5,819,65,36,52,52,1,6,0.13,3,247,9,20,30,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8443,http://www.bbcgoodfood.com/recipes/vanilla-party-cake,Vanilla party cake,4.75,510,4,55,30,19,1,38,0.5,4,416,14,40,75,115,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8444,http://www.bbcgoodfood.com/recipes/2393/vanilla-poached-peaches,Vanilla poached peaches,4.25,162,1,21,0,0,2,6,0.04,3,190,4,30,10,40,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8445,http://www.bbcgoodfood.com/recipes/2858/vanilla-poached-plums,Vanilla poached plums,4.75,239,1,63,1,0,2,53,0.01,3,164,4,20,15,35,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8447,http://www.bbcgoodfood.com/recipes/7601/vanilla-yogurt-ice-with-honeyed-pink-grapefruit,Vanilla yogurt ice with honeyed pink grapefruit,5,301,8,60,5,3,0,60,0.29,3,174,6,10,15,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8448,http://www.bbcgoodfood.com/recipes/1369650/veal-chops-with-sage-and-creamy-squash-polenta,Veal chops with sage & creamy squash polenta,0,881,47,42,60,25,5,15,0.67,2,177,9,60,15,75,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8449,http://www.bbcgoodfood.com/recipes/3086688/veal-escalopes-wrapped-with-prosciutto-sage-and-le,"Veal escalopes wrapped with prosciutto, sage & lemon (saltimbocca)",5,363,10,4,16,4,1,41,1.2,3,124,9,15,10,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8451,http://www.bbcgoodfood.com/recipes/veg-cheese-rolls,Veg & cheese rolls,0,391,12,27,26,10,2,6,0.8,3,202,10,35,25,60,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8452,http://www.bbcgoodfood.com/recipes/2534664/veg-and-cheesy-rice-bake,Veg & cheesy rice bake,3.75,443,20,48,19,9,6,8,0.8,3,115,8,65,15,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8453,http://www.bbcgoodfood.com/recipes/vegan-rhubarb-custard-bake,Vegan rhubarb & custard bake,3.75,274,2,34,15,3,2,21,0.3,4,216,11,75,20,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8454,http://www.bbcgoodfood.com/recipes/448621/vegan-tomato-and-mushroom-pancakes,Vegan tomato & mushroom pancakes,3.727275,609,18,59,35,4,6,6,0.87,2,150,10,30,5,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8455,http://www.bbcgoodfood.com/recipes/1755638/vegetable-and-bean-chilli,Vegetable & bean chilli,4.213235,361,21,61,6,1,13,21,1.34,3,64,14,35,10,45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8456,http://www.bbcgoodfood.com/recipes/1374/vegetable-balti,Vegetable balti,4.559525,201,11,25,7,1,7,0,1.13,3,142,13,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8457,http://www.bbcgoodfood.com/recipes/1977662/vegetable-couscous-with-chickpeas-and-preserved-le,Vegetable couscous with chickpeas & preserved lemons,5,418,9,62,13,3,11,28,1.6,3,132,20,25,40,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8458,http://www.bbcgoodfood.com/recipes/775646/vegetable-curry-for-a-crowd,Vegetable curry for a crowd,4.49569,263,5,25,17,8,4,14,1.28,3,113,12,45,15,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8459,http://www.bbcgoodfood.com/recipes/3074680/vegetable-jalfrezi,Vegetable jalfrezi,4.1,303,12,42,9,2,9,23,1.7,3,116,15,50,15,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8460,http://www.bbcgoodfood.com/recipes/10655/vegetable-phat-thai,Vegetable phat Thai,4,239,8,36,8,1,2,7,2.06,3,147,16,10,25,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8461,http://www.bbcgoodfood.com/recipes/1039648/vegetable-stew-with-herby-dumplings,Vegetable stew with herby dumplings,4.625,391,10,57,14,7,8,16,0.83,3,134,17,90,40,130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8462,http://www.bbcgoodfood.com/recipes/4325/vegetable-tagine-with-almond-and-chickpea-couscous,Vegetable tagine with almond & chickpea couscous,4.53125,483,15,85,11,1,10,33,0.61,3,105,15,15,20,35,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
8463,http://www.bbcgoodfood.com/recipes/4519/vegetable-tagine-with-chickpeas-and-raisins-,Vegetable tagine with chickpeas & raisins ,4.31686,246,12,36,9,1,9,19,0.52,3,164,10,0,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8464,http://www.bbcgoodfood.com/recipes/2840/vegetable-tempura-with-soy-and-dipping-sauce,Vegetable tempura with soy & dipping sauce,4.375,471,35,6,33,4,4,5,2.08,3,165,7,15,10,25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8465,http://www.bbcgoodfood.com/recipes/3091678/vegetable-vegan-biriyani-with-carrot-salad,Vegetable vegan biriyani with carrot salad,3,424,14,60,13,2,7,9,0.2,3,216,26,40,30,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8466,http://www.bbcgoodfood.com/recipes/1993645/vegetarian-casserole,Vegetarian casserole,4.11207,216,12.3,31,5.1,0.7,9.8,16.1,1.6,3,76,15,40,10,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8467,http://www.bbcgoodfood.com/recipes/2555/vegetarian-club,Vegetarian club,4.714285,299,11,50,7,1,7,15,1.5,1,164,7,0,10,10,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8468,http://www.bbcgoodfood.com/recipes/2744673/vegetarian-red-wine-gravy,Vegetarian red wine gravy,5,208,3,19,6,1,3,10,0.6,3,74,9,20,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
8469,http://www.bbcgoodfood.com/recipes/11170/veggie-bean-bakes-with-salsa,Veggie bean bakes with salsa,4,384,17,52,14,6,5,12,1.78,3,123,11,30,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8470,http://www.bbcgoodfood.com/recipes/9080/veggie-bolognese,Veggie bolognese,3.25,582,14,4,87,11,10,33,1.92,3,177,11,25,15,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8471,http://www.bbcgoodfood.com/recipes/1897719/veggie-breakfast-bakes,Veggie breakfast bakes,4.666665,127,9,5,8,2,3,5,0.4,3,97,6,30,15,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8472,http://www.bbcgoodfood.com/recipes/2907672/veggie-chinese-pancakes,Veggie Chinese pancakes,5,254,7,37,7,1,4,17,4.1,2,84,11,10,15,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8473,http://www.bbcgoodfood.com/recipes/2770/veggie-eggfried-rice,Veggie egg-fried rice,4.1875,218,7,26,10,0,0,0,0,2,76,7,10,5,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8474,http://www.bbcgoodfood.com/recipes/veggie-kofta-pittas-pick-mix-sides,Veggie kofta pittas with pick & mix sides,3.75,421,18,70,5,1,10,10,1.7,3,145,18,30,20,50,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8475,http://www.bbcgoodfood.com/recipe/veggie-lasagne-0,Veggie lasagne,0,279,13,4,35,15,6,9,0.63,3,103,10,60,15,75,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8476,http://www.bbcgoodfood.com/recipes/veggie-meatballs-tomato-courgetti,Veggie meatballs with tomato courgetti,3.333335,258,11,1,24,12,9,12,0.7,2,158,16,15,15,30,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8477,http://www.bbcgoodfood.com/recipes/veggie-moussaka,Veggie moussaka,2.52778,213,15,30,4,2,9,13,1,3,121,15,50,20,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8478,http://www.bbcgoodfood.com/recipes/veggie-noodle-pot,Veggie noodle pot,5,383,14,53,12,3,4,9,1.1,2,150,14,10,10,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8479,http://www.bbcgoodfood.com/recipe/veggie-peanut-noodles-coriander-omelette-ribbons,Veggie peanut noodles with coriander omelette ribbons,4.5,453,16,51,20,4,7,10,1.3,3,172,12,15,15,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8481,http://www.bbcgoodfood.com/recipes/1415667/veggie-rice-pot,Veggie rice pot,3.65625,377,12,67,9,2,4,9,1.14,3,155,12,25,10,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8482,http://www.bbcgoodfood.com/recipes/1861/veggie-sausage-popovers,Veggie sausage popovers,2,314,16,29,15,3,3,0,1.33,3,147,6,30,10,40,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8483,http://www.bbcgoodfood.com/recipes/4382/veggie-shepherds-pie-with-sweet-potato-mash,Veggie shepherd's pie with sweet potato mash,4.573275,531,16,79.6,17,8,12,31,3.95,3,165,11,0,25,25,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8484,http://www.bbcgoodfood.com/recipes/veggie-spiral-pie-spiced-tomato-sauce-chopped-salad,Veggie spiral pie with spiced tomato sauce & chopped salad,3.333335,545,17,63,24,10,6,9,1.6,3,556,32,90,50,140,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8485,http://www.bbcgoodfood.com/recipes/291610/veggie-subzi-biryani,Veggie subzi biryani,2.8,562,12,79,24,5,6,12,0.14,3,278,20,90,30,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8486,http://www.bbcgoodfood.com/recipes/420641/veggie-thai-red-curry,Veggie Thai red curry,4.144735,233,8,11,18,10,3,7,3.06,3,129,24,20,30,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8487,http://www.bbcgoodfood.com/recipes/veggie-wholewheat-pot-noodle,Veggie wholewheat pot noodle,0,369,12,51,11,2,9,13,1,2,127,15,8,15,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8488,http://www.bbcgoodfood.com/recipes/4971/velvety-duck-liver-parfait,Velvety duck liver parfait,4.88889,535,18,2,50,31,0,1,1.11,3,247,10,15,30,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8489,http://www.bbcgoodfood.com/recipes/12135/venetianstyle-pasta,Venetian-style pasta,4.21154,568,17,97,15,2,7,21,0.74,2,97,8,12,5,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8490,http://www.bbcgoodfood.com/recipes/2293/venetianstyle-scallops,Venetian-style scallops,5,290,18,3,14,0,0,19,0.6,3,225,7,35,0,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8491,http://www.bbcgoodfood.com/recipes/venetian-duck-ragu,Venetian duck ragu,4.6875,505,12,2,62,8,2,30,0.9,3,226,15,150,15,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8492,http://www.bbcgoodfood.com/recipes/76604/venison-and-wild-mushroom-wellington,Venison & wild mushroom Wellington,5,703,52,44,37,18,3,4,1.12,3,760,24,105,90,195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8493,http://www.bbcgoodfood.com/recipes/venison-meatball-wild-mushroom-stroganoff,Venison meatball & wild mushroom stroganoff,3.75,547,30,31,25,12,4,13,2.6,3,265,19,40,15,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8494,http://www.bbcgoodfood.com/recipes/venison-sausage-chestnut-casserole,Venison sausage & chestnut casserole,0,591,25,52,27,14,7,7,1.8,3,265,16,60,15,75,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8495,http://www.bbcgoodfood.com/recipes/venison-sausages-piquant-beans,Venison sausages with piquant beans,4.375,358,28,37,9,3,6,13,2.6,2,112,12,20,10,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8496,http://www.bbcgoodfood.com/recipes/778650/venison-steak-with-port-sauce,Venison steak with Port sauce,4,460,37,48,14,2,2,20,0.27,3,138,9,30,10,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8497,http://www.bbcgoodfood.com/recipes/2539638/venison-steaks-with-stroganoff-sauce-and-shoestrin,Venison steaks with stroganoff sauce & shoestring fries,4.625,719,52,53,33,14,8,5,0.9,2,240,14,30,25,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8498,http://www.bbcgoodfood.com/recipes/venison-wellington,Venison Wellington,5,687,55,31,37,17,1,3,2.8,3,371,16,80,50,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8499,http://www.bbcgoodfood.com/recipes/166611/venison-with-quince,Venison with quince,4.5,521,39,19,32,15,0,18,0.88,2,201,11,120,20,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8500,http://www.bbcgoodfood.com/recipes/venison-rhubarb-chutney,Venison with rhubarb chutney,5,254,28,6,10,5,1,6,0.5,3,133,17,80,45,125,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8503,http://www.bbcgoodfood.com/recipes/very-berry-oat-crumble,Very-berry oat crumble,4.25,369,5,54,15,9,6,34,0.3,3,137,9,25,20,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
